,x0,x1,x2,x3,x4,x5,x6,x7,y_pred,y_conf,y_test
2888,-3.263426631,0.488590139,3.631858199,0.279902244,0.436611705,-1.243353092,-0.009940752,-2.785192384,1,0.99,1
2889,-0.030844367,3.410891319,1.709371855,-1.411462427,3.074101766,-2.64368596,-3.141570543,-2.506806843,1,1,1
2890,-0.623524268,1.79706089,-1.52913735,-2.022465726,-2.634382978,3.526088073,2.132426498,-2.059596505,2,0.99,2
2891,-4.621514559,1.600056529,4.956037144,-0.506998363,-3.66488714,0.101980617,-3.40541626,2.801448236,0,0.96,0
2892,-1.859295813,0.995550205,3.578897703,-0.590781437,1.03742617,-0.370403878,0.904331027,-3.211836942,1,1,1
2893,-0.659478342,2.169638525,2.175667224,-0.910530466,-0.833051912,-0.186526039,-2.534590073,1.895597949,0,0.96,0
2894,-1.712493241,2.410624434,2.115910689,0.369456859,1.187364026,-3.166309607,-3.910519401,-0.04021941,1,0.99,1
2895,0.635864966,1.924134801,-1.817442966,-2.127951501,-1.551713372,3.022527036,1.703292368,-1.678708281,2,1,2
2896,4.151835565,2.407830388,-0.559586008,-3.640705388,-0.18600981,3.00499839,-0.640026208,2.44549221,0,0.94,1
2897,3.626271163,0.784120822,-1.130827756,-1.846812505,0.213228714,2.029378458,0.367933293,1.985586206,0,0.94,0
2898,-4.259122541,2.794991333,4.890053131,-1.125159568,-2.34521869,0.298665228,-1.874780739,-0.358578222,1,0.82,1
2899,-0.493762547,1.861847713,1.514297628,-2.046578041,1.420514074,-1.095022819,-2.739200128,-1.444180623,1,0.99,1
2900,6.088051732,2.835738989,0.85227925,-7.762713888,5.25522371,2.331618266,-0.658858337,-3.810254356,1,0.94,1
2901,0.280068819,1.735821785,0.007688365,-0.283651505,-1.419571254,2.059530707,2.157506326,-0.385789705,2,1,2
2902,-1.008477006,1.668275307,2.555542408,-0.897409092,1.983262747,-1.509932132,-1.090641501,-2.671162327,1,1,1
2903,2.613058769,3.692544766,2.705722747,-1.555831677,-3.070150122,4.754698935,2.520017213,4.153971892,0,0.98,0
2904,-4.032970597,1.98372553,3.31875337,-0.275940365,-3.376253472,0.338444425,-2.302204618,1.538136315,0,0.97,0
2905,2.110496678,-0.695675021,4.76929624,-2.994519147,1.09910415,0.498008998,-3.037164941,4.378935993,3,0.78,3
2906,0.039961876,1.3190146,2.168481474,-2.196500703,2.128828428,-0.003583072,0.222922207,-3.493558982,1,0.99,1
2907,4.492708881,4.97007627,0.581079639,0.895061474,2.554942024,-1.321921139,-0.57089307,2.363127595,3,0.97,3
2908,-1.886724972,3.542936477,3.618931107,-2.707947226,-1.610859356,0.292356322,-4.232647557,1.637058048,0,0.93,0
2909,2.199184814,3.763570076,2.133225563,-2.533027197,-2.342622033,3.630048166,0.076445251,3.666426635,0,1,0
2910,1.445326154,2.784269607,0.27173814,-3.081825135,3.121696486,-2.106982953,-4.915656811,-0.970970391,1,0.99,1
2911,2.077128995,4.096294909,2.808237104,-1.835371789,0.584830661,0.384844705,-1.967203836,2.300937389,0,0.74,0
2912,-2.780782132,1.109164317,1.840052049,-2.157534515,-3.090144793,1.397365905,-2.646646662,1.311266697,0,0.98,0
2913,-2.209273317,3.729361975,1.575561142,-0.419161526,0.536346824,-3.133746772,-5.399262413,0.004516177,1,0.88,1
2914,-2.536530159,1.026952946,3.076893886,0.332158819,1.156734736,-2.575180151,-2.298066677,-1.374688143,1,0.99,1
2915,-0.211769629,2.068541335,1.800787988,-0.773135924,4.669517017,-3.78991474,-2.48745587,-4.225371344,1,1,1
2916,0.362189394,2.052378322,3.038282261,-4.185359526,0.965157725,1.846862051,-0.159483937,-2.544450768,1,0.96,0
2917,-0.353184968,2.32824392,-0.214273363,-1.365682301,0.582020534,-1.97821893,-5.059598396,0.95853715,1,0.97,1
2918,-1.7478556,1.21576138,2.542786612,-0.358638582,1.022994584,-1.253885166,-0.810255339,-2.170495002,1,1,1
2919,0.183168236,1.832125076,0.67547521,-2.578111805,0.649589519,-0.276367396,-3.099495121,-0.160851051,1,0.89,1
2920,1.890851666,3.203764952,2.517829846,-1.576861058,-2.379573447,3.197807835,0.406144866,4.097592519,0,0.98,0
2921,-1.126715754,2.144196936,2.738542602,-2.005058103,1.009673097,-0.225958819,-0.98686409,-2.555943079,1,0.97,1
2922,2.134425342,1.818782421,1.612916277,-3.405639741,4.802171679,-1.025017572,-0.911484294,-4.418653266,1,0.98,1
2923,0.284681795,2.259326076,1.260988722,-2.198407691,0.809494969,-0.660847269,-3.332615703,0.374895569,1,0.78,1
2924,1.314775994,4.248859396,2.51326725,1.312682996,-0.335087248,-0.997681589,-1.873931008,4.298810549,3,0.46,3
2925,-0.932154185,3.802315162,0.337749468,-1.245315026,-3.421038043,3.306943717,1.615925147,-0.291792807,2,0.95,2
2926,0.158964052,1.008640986,0.987218441,-0.489051166,2.758208514,-1.926410418,-0.985005855,-2.499137607,1,0.99,1
2927,2.207902521,1.751006292,-0.325563751,-2.893280362,3.289508536,-1.1462892,-2.705338455,-1.746728042,1,1,1
2928,-0.607114976,0.860795316,1.128950224,-3.890803708,-1.742054781,1.907835607,-3.063419424,1.330964781,0,0.98,0
2929,-0.04310585,1.453617982,3.086971461,-2.749443846,2.651843078,-0.141399688,-0.048969294,-3.964339727,1,0.99,1
2930,3.289072539,1.12758867,0.102289989,-3.180287626,3.887687056,0.060320949,-0.172041219,-2.815660817,1,0.97,1
2931,2.622040459,1.230986292,0.870165269,-3.442250592,3.99656896,0.04156203,-0.023613624,-3.730624667,1,1,1
2932,0.669321925,2.200799457,1.766873937,-2.937040721,-2.170383439,2.253213506,-2.459959483,3.534404721,0,1,0
2933,0.176277953,2.298517837,-0.013227534,-0.927786889,-0.967268225,1.000798694,-0.337051297,0.2376726,2,0.9,2
2934,-2.482473338,0.698192066,1.644755378,-1.204404162,-2.23952229,0.481099335,-2.405131564,1.171978158,0,1,0
2935,-0.723104018,4.170326875,3.498868415,-2.000486538,-0.897017883,-0.145630833,-3.916108637,2.231886351,0,0.94,0
2936,-0.80776398,2.641862893,1.741862303,-0.084100272,3.656572045,-4.066076712,-3.332110872,-2.870236762,1,0.99,1
2937,2.47880874,3.655135365,2.590424363,-2.952861423,-1.523648886,3.00214251,-0.910350763,3.793385207,0,0.98,0
2938,1.757809894,3.487467125,1.657433663,-4.473940966,2.548291228,-0.222970512,-3.567708092,-1.401841163,1,1,1
2939,-2.003975577,1.845788774,2.338291669,-0.595507194,0.308314292,-1.346416719,-2.201414108,-1.039295182,1,1,1
2940,-4.272672717,-0.506043311,1.780043461,-0.614257335,-2.67691476,-0.721714021,-4.011361544,1.531417131,0,0.92,0
2941,0.958180571,1.389641543,-2.6962702,-0.072767258,-0.450541631,1.872093421,3.290550959,-2.691060753,2,1,2
2942,-1.094216488,1.156966408,-2.492055656,-2.466814174,-2.951163621,4.083507252,2.7029172,-3.307256777,2,1,2
2943,3.061195467,2.082916658,1.496797632,-3.914438893,5.491257048,-1.016593167,-1.082617771,-4.422999626,1,0.93,1
2944,1.212030704,3.361225446,2.363757342,-4.340929313,-2.203450326,3.691091592,-1.366320245,2.38094614,0,0.98,0
2945,-0.366332487,2.760001813,-1.788944033,-1.74104401,-1.913582273,1.89471181,-0.231935797,-1.02431735,2,0.96,2
2946,-3.745508085,3.731123943,4.879344255,-0.693487024,-0.141902461,-1.906040664,-3.279889935,-1.276432926,1,0.95,1
2947,-2.937812727,2.959030619,3.020859389,-0.974301306,-0.027635009,-1.651912595,-3.294552593,-1.259900503,1,0.97,1
2948,-0.719924167,2.467937702,2.563286551,-0.82911137,3.421796134,-2.692793331,-1.652547341,-3.806790289,1,0.95,1
2949,-2.413637328,2.747234889,3.911942791,-0.878335434,1.362127043,-2.11700298,-2.553858865,-2.235659686,1,1,1
2950,-1.207570739,3.228007124,3.402761742,-1.519745623,1.93982863,-1.877680565,-2.665486047,-2.161205694,1,0.98,1
2951,-3.463032555,0.687073774,4.430297732,0.618779931,0.207606872,-0.850354847,1.064013018,-3.023801291,1,0.98,1
2952,0.172482839,1.431387808,0.655214203,-1.134888806,1.999600754,-1.540837718,-2.059112755,-1.49197488,1,0.98,1
2953,3.38517967,2.603750647,1.699231777,-3.566248742,-1.917110596,4.361151608,0.228796406,4.013130228,0,0.99,0
2954,1.056251382,1.46606388,1.321912881,-2.375084832,3.770625904,-1.629130969,-1.82342272,-3.181507707,1,1,1
2955,2.001810081,0.737692193,0.890707008,-1.795217272,5.497879562,-2.416906295,-0.855661529,-4.377515253,1,0.97,1
2956,-0.019891348,0.616128469,0.560726362,-3.953805388,-2.959396886,3.671864922,-1.285583015,1.905864205,0,1,0
2957,-0.986585512,2.466053518,3.670643993,-2.904530162,1.593676063,-0.156305993,-1.277017511,-3.092378853,1,0.98,1
2958,1.650992461,2.72741479,1.106385878,-3.582779136,2.21486338,-0.701665335,-3.943832493,-0.269295759,1,0.99,1
2959,-0.978418833,2.369058205,-1.690216414,-2.460804877,-3.31521869,3.706695513,1.215475069,-1.55836602,2,1,2
2960,0.497139762,3.184364029,3.508658163,-2.814523848,-2.796917117,3.117858927,-1.243263765,3.771403816,0,1,0
2961,2.257715154,0.61087915,-2.481164111,-3.532094678,-0.8520897,4.447386405,3.117443973,-2.402409798,2,0.98,2
2962,-0.013234468,2.442106383,1.479282423,-2.889187029,-1.89534419,1.809516606,-2.503732882,2.17187002,0,0.99,0
2963,-1.923148238,1.892096008,3.535976955,-1.035140667,1.441695372,-1.088443406,-0.608643569,-3.228262186,1,1,1
2964,-1.843126723,1.247600802,2.287055096,-1.096156692,-3.300553474,2.18240722,-0.397786245,1.921744424,0,0.98,0
2965,-5.46555179,0.817684411,3.510444416,0.894497057,-1.735293716,-2.351141939,-3.619939828,0.052397397,0,0.74,0
2966,-1.761073446,0.587840451,2.591457596,-0.642158612,1.002699022,-0.783989495,-0.173533162,-2.615131864,1,0.99,1
2967,-0.597505181,2.95361016,1.711407908,-2.132087713,1.113344963,-1.275554359,-3.61026985,-0.854852385,1,1,1
2968,1.912284178,2.855113811,1.392377368,-3.616110601,3.629334658,-0.560902665,-1.673356119,-3.309683604,1,0.99,1
2969,-2.011427268,3.120023682,3.023130822,-0.142788001,2.683315133,-3.598580774,-3.12368697,-2.943397944,1,0.9,1
2970,1.228208021,-0.341686287,-2.829353702,-1.97316386,-0.689079679,3.171558754,3.116790155,-2.709798258,2,0.94,2
2971,-2.783586445,2.366832702,3.583674206,0.142973041,-3.798495486,1.361099877,-0.848476195,2.80400282,0,0.97,0
2972,-1.381633588,1.734717402,1.825830352,-2.910921137,-1.919177569,1.247020752,-3.060271658,1.285724251,0,0.97,0
2973,-3.081765862,2.489299259,2.55620271,0.326114186,0.508116167,-3.066353671,-3.918612211,-0.797326493,1,0.98,1
2974,2.231691021,1.574659012,-0.359801467,-4.547063711,-0.50506616,2.840386696,-1.533251741,0.834064421,0,0.71,0
2975,-5.634325037,1.796523944,4.304809322,-0.515890993,-2.332066585,-2.190920496,-5.927950825,1.46289261,0,0.94,0
2976,-1.36214206,2.304365008,2.498470936,-1.067762472,2.344592596,-2.256405383,-2.200659142,-3.052203128,1,1,1
2977,1.327079538,2.912577916,1.458725982,-3.041493848,2.892851025,-0.988175541,-2.653295692,-2.007960062,1,0.98,1
2978,0.247357284,2.694324212,2.094385555,-3.563639062,-1.576432766,1.693018746,-3.388704208,2.581655302,0,1,0
2979,1.045973955,0.673290495,-1.911301444,-2.476057907,-0.833920086,3.050499824,2.054868321,-2.154865372,2,0.98,2
2980,-0.087114362,0.76934721,1.973174109,-0.632037573,3.445977186,-2.014280283,-0.272778573,-3.699824107,1,0.99,1
2981,0.394026643,-0.147626779,2.560972884,-1.596939983,2.618682139,0.824274616,3.303174016,-4.917431269,1,0.99,1
2982,-1.194410013,3.462846639,2.194543571,-1.212259746,2.151828098,-2.864181047,-4.087106327,-1.785846566,1,0.98,1
2983,-2.55451472,2.134900111,2.371928049,-1.755611834,-2.163230197,0.202609308,-3.575880587,1.415041285,0,0.99,0
2984,5.790997422,4.360708511,2.570511538,-2.482756251,-0.486508506,3.793204648,1.017779905,5.356498388,0,0.96,0
2985,-0.500992238,2.868323053,4.122784222,-0.856009427,-1.796594346,1.382779376,-0.555244249,2.521114512,0,0.96,0
2986,3.015546723,3.186347768,-0.179325306,-3.575582696,4.888306904,-2.04488366,-3.662312193,-2.757892921,1,0.99,1
2987,2.54560253,2.662219439,1.096732487,-1.919690544,1.864327889,-0.372001904,-2.110807768,1.01975331,3,0.84,3
2988,-1.267690509,0.649664616,0.633257907,-0.290932497,-1.393851671,0.06903988,-1.55026553,1.164492893,0,0.96,0
2989,0.433284053,1.510024109,0.403662357,-5.415524724,-3.219898316,4.031990678,-3.002228186,2.752763371,0,1,0
2990,0.154259032,2.811088754,2.589049401,-3.063312564,-0.490710075,0.416587337,-3.988715198,2.184057729,0,0.96,0
2991,-4.717484545,0.609024998,1.507296769,-1.544002408,-3.764653444,0.656709628,-3.319013636,0.583052883,0,0.99,0
2992,1.600720151,2.337543399,0.999774506,-3.375921355,3.271786893,-1.079672362,-2.90372767,-2.189802697,1,1,1
2993,0.296563176,3.059010344,1.863991535,0.328673717,-0.535291456,0.295162448,0.151610168,1.061505637,2,0.55,0
2994,-2.729490166,1.797975833,2.956107266,-0.094138047,1.967645854,-3.09935616,-2.62857557,-2.946032217,1,0.99,1
2995,4.876355198,1.118544247,-1.633664031,-4.899971461,4.936333333,-0.124040734,-2.135020183,-2.583931843,1,0.96,1
2996,-1.20992279,2.821961159,2.687098989,-1.717115481,-0.422383073,-0.800479188,-4.029921497,1.356842681,0,0.88,0
2997,-2.665333906,1.789322166,4.567633391,-0.922715737,0.306658321,-0.179095299,0.276360803,-2.861163932,1,1,1
2998,-0.901266683,1.603708642,4.050683521,-2.199467177,2.21795765,-0.276053062,0.180304286,-3.897786706,1,1,1
2999,0.11668661,3.887937907,4.672795101,-4.90854586,1.186433886,1.696385036,-0.983003214,-2.749699837,1,0.94,1
3000,-0.561027635,3.884210663,3.564314655,-1.515861933,-1.076243622,0.435992222,-2.338582611,1.888951074,0,0.99,0
3001,0.046216067,1.890441693,2.360465039,-2.754171199,-3.305442068,3.533620839,-0.673243797,3.246081172,0,1,0
3002,4.216977496,3.458610106,0.874519508,-2.455091,1.374235937,0.997737159,-1.419096598,2.457946138,0,0.93,0
3003,1.287330188,0.013324444,-2.547907343,-1.894599711,-0.480249794,3.038033847,3.193981851,-2.864812124,2,0.88,2
3004,1.504721114,2.173966096,0.269377425,-2.836005778,2.938860835,-1.204836461,-2.868380988,-1.894170281,1,0.98,1
3005,-0.568027447,2.614734429,-1.297552488,-1.849958263,-2.200255787,2.713113858,1.150601616,-1.783856794,2,1,2
3006,2.940184152,3.428590313,1.761457017,-5.733094301,-4.062678443,6.5832683,-0.44853288,4.82080286,0,0.95,0
3007,-0.603923279,2.174703994,2.58144746,-1.852435822,1.922668538,-1.149168102,-1.842962948,-2.305109898,1,1,1
3008,-1.816993546,3.240366221,4.668719634,-3.551156555,-0.324660673,1.010513783,-1.878160114,-1.574299555,1,0.81,1
3009,-2.527604666,2.37928741,2.975717309,-0.544212414,0.292403687,-1.638133288,-2.510665035,-1.264259814,1,1,1
3010,0.432213216,3.226150307,1.744461918,-3.526502195,1.959963725,-0.898460984,-3.93972062,-1.322947273,1,0.96,1
3011,2.662820312,3.096068171,1.664431524,-1.404486331,1.293731735,0.578935139,-0.204662224,0.871733985,3,0.65,3
3012,-3.460399786,2.169851752,3.888520787,-0.378224496,0.032784938,-1.257673337,-1.302062986,-2.428921765,1,0.98,1
3013,-5.345816885,0.904089954,4.41228745,1.701093962,-1.92283186,-1.138616912,-0.193612864,-1.244073431,1,0.77,2
3014,1.479788392,2.062189744,0.016046951,-2.397393634,1.671886866,-0.754429342,-3.163157719,0.025976151,1,0.91,1
3015,-1.233145043,0.50563124,2.285168414,-0.546645504,1.691637378,-1.413799638,-0.76817302,-2.370158068,1,0.99,1
3016,1.865607345,-0.456939668,-3.205666784,-2.609204467,-0.071032167,3.143741703,2.770684546,-2.956229137,2,0.97,2
3017,-0.995517255,2.555652929,3.477974734,-3.339457991,-1.991911447,1.340441586,-3.878126255,2.783316424,0,0.97,0
3018,-3.399360615,2.100418319,3.1344202,-0.891155131,-2.23127246,-0.426072114,-3.513915262,1.362645284,0,0.97,0
3019,1.250261896,2.631060333,-3.13683194,-0.78622259,-0.873984393,2.214588081,2.434381473,-2.274509157,2,1,2
3020,-4.308648066,1.638090074,2.773002617,-0.159581413,-1.580477755,-1.574889293,-3.604504323,-0.039985304,0,0.87,0
3021,1.738650039,2.085950275,1.224933361,-0.02805829,-0.743270499,1.257336959,0.625461968,2.537196303,0,0.95,0
3022,0.751942193,2.158064672,0.617792252,-2.40579662,1.789180197,-0.937021547,-2.989452688,-0.906503721,1,0.92,1
3023,-1.3285153,2.383774639,3.308617635,-2.458738036,0.243447437,0.287718537,-1.483459687,-1.606476785,1,0.98,1
3024,-0.161963331,2.013847418,-3.332206407,-2.063740766,-2.288845917,3.903997854,3.377363373,-3.8780026,2,0.99,2
3025,-0.889024528,2.37114155,2.33345523,-1.428339513,-2.770989565,1.823657493,-1.398609316,2.703504039,0,0.99,0
3026,-1.250530628,2.889339153,2.492095491,-0.818794543,2.154549919,-2.688285893,-3.191481775,-1.94278717,1,0.97,1
3027,0.961744947,2.040103225,0.848033373,-4.18048783,-0.290390789,1.444559368,-3.197537896,0.962498872,0,0.47,1
3028,-3.608816316,1.960682442,4.862011428,-0.798632427,-1.853475365,0.464790775,-0.790263583,-0.472013577,1,0.83,1
3029,2.128150915,1.708881087,2.080326693,-4.170707754,3.729236233,0.588769015,0.109441847,-4.177609112,1,0.98,1
3030,3.91206161,1.045228014,0.267200914,-4.438439952,3.631924498,0.929360012,-0.652624433,-2.085991651,1,0.96,1
3031,1.074743662,3.060178597,1.042362916,-3.526490904,0.89186964,0.16786517,-3.481619437,0.115384292,1,0.94,1
3032,-1.546267125,2.354879794,4.758426641,-2.254932527,0.46221327,0.50843564,-0.368034672,-2.11771699,1,0.98,1
3033,-1.26566812,1.777195484,1.718245177,-1.521621534,0.030839394,-0.532221935,-2.399627029,-0.537620716,1,0.94,3
3034,-1.867964883,1.67634829,1.732953643,-1.155183281,-2.377026473,1.076139627,-1.510956625,1.179030301,0,0.98,0
3035,0.05914739,1.517249653,1.752318851,-1.305286579,3.516949637,-2.239427866,-1.592966735,-3.396161911,1,0.99,1
3036,0.076873478,5.053329711,3.662927062,-5.473145078,0.647980376,1.307252588,-3.244662408,-1.694556854,1,0.88,1
3037,0.015877714,1.79113927,1.324056842,-1.435890004,2.008740482,-1.908040582,-3.229597661,-0.776087421,1,0.99,1
3038,-3.698144298,2.955928337,4.77943193,-0.400782928,0.81512765,-2.138871758,-2.038614146,-2.918003174,1,0.97,1
3039,1.894963633,3.173083793,1.190722438,-3.48973145,3.727914785,-1.695886961,-3.926951374,-1.825478574,1,0.99,1
3040,-4.323612983,1.109060715,3.243684237,-1.83778898,-4.485837588,1.262604945,-3.808745222,2.855029011,0,0.94,0
3041,2.612201192,3.168546925,0.988076091,-4.046245195,3.728978089,-0.463457642,-2.260332267,-2.686068887,1,0.98,1
3042,0.499481383,2.218835479,2.204622482,-2.42221538,1.893702932,-0.430842537,-1.664276136,-1.597448014,1,0.96,1
3043,-1.854072751,1.968908529,2.037514631,0.204503347,0.022222032,-1.541611543,-2.093977391,-0.239647805,1,0.84,1
3044,-0.62636226,2.75198379,-0.162614888,-3.979297638,-3.890564214,5.091432175,1.171515909,-0.762585732,2,0.96,2
3045,0.278835962,3.244782198,-2.859770962,-1.294335242,-2.33393061,2.988526123,1.964860978,-1.810257489,2,0.99,2
3046,-1.30629637,2.690446161,4.158820085,-1.992648986,2.013003857,-0.960492736,-1.10643514,-3.337891567,1,1,1
3047,-5.937642945,0.161799893,2.177978939,0.286715054,-1.910153034,-2.340731657,-4.277934369,-0.710042502,0,1,0
3048,0.703573979,0.589294285,-2.427536511,-2.526190504,-1.41511773,3.439551655,2.264498553,-2.329903613,2,1,2
3049,0.272470332,1.289269315,2.164729811,-3.901916394,-0.705364475,2.645612106,-0.420962471,-0.456325822,1,0.83,1
3050,-0.776273632,3.341107115,3.83710044,-3.987096238,-4.526695946,4.106266996,-2.353503454,4.397165006,0,0.99,0
3051,2.150093571,2.220065083,-3.834281703,-1.194395787,0.131405248,2.038290794,2.478966309,-2.86408293,2,0.99,2
3052,-1.176149334,2.606630356,-3.00111788,-4.670392419,-4.323368963,5.898144463,2.090684355,-3.540705944,2,1,2
3053,-0.638845938,3.733140336,-0.020769045,1.622872182,-2.055247948,0.343329227,0.491351178,1.111417041,2,0.85,2
3054,-1.985281355,1.023210126,0.998670952,-0.046027161,-0.198225302,-1.946567199,-3.587342088,0.626845962,1,0.68,1
3055,0.295304664,2.602674688,1.477634507,-1.502334875,3.544743306,-2.64387424,-2.791894584,-2.836338302,1,0.99,1
3056,3.049740457,1.47654988,1.884638735,-2.627413626,1.95688685,0.030400856,-2.475918036,2.155150157,3,0.98,3
3057,2.420707229,1.456840301,0.100978897,-3.365447987,2.441638262,0.325651423,-1.432839862,-1.450728751,1,0.99,1
3058,-3.93187416,2.089676955,3.130951284,1.088495888,-0.269412812,-2.629426764,-2.622846715,-1.007837061,1,0.95,1
3059,0.616705046,3.15868245,2.128801932,-2.80332273,2.350066841,-0.894166968,-2.535841711,-1.931090445,1,0.99,1
3060,-1.02333056,1.938194624,2.158843492,-3.64980367,-2.375191868,2.098173274,-3.023168605,1.860349662,0,1,0
3061,2.940750139,2.2710787,0.476869934,-1.494666406,0.798591715,0.501059598,-1.396532722,2.3478554,0,0.69,0
3062,-4.159613387,0.919960944,2.149091315,-1.137814001,-2.307741684,-0.592595288,-3.837295225,0.454882265,0,0.98,0
3063,1.97488514,1.106159498,-1.197437091,-2.36551965,-0.015263435,2.303176734,1.082388034,-0.89778012,2,0.98,2
3064,-0.403845901,2.136876599,4.016951279,-3.239043362,1.412369507,1.167462716,0.623099752,-3.545298244,1,0.99,1
3065,-1.744582525,2.266346725,2.560272725,-1.020266513,0.850283871,-1.887144245,-3.341765776,-0.788457122,1,0.98,1
3066,-2.467465461,2.73803315,2.9362587,-1.601450514,-2.340857487,0.749971885,-2.44398371,1.054283895,0,0.99,0
3067,-0.047798155,1.406750158,2.782951654,-3.462054061,1.478120287,1.007614113,-0.109938842,-3.143282663,1,0.93,1
3068,1.335466339,2.900702159,0.794780317,-3.157285019,2.36236848,-1.224766991,-4.112463794,-0.646206169,1,0.98,1
3069,0.230483989,3.754731259,2.828558698,-2.443582084,-0.943008027,1.130856614,-2.21086965,1.673533395,0,0.98,0
3070,3.30394922,2.150249736,0.799802543,-5.312441059,3.800147765,0.746264705,-1.541697251,-3.064701314,1,0.98,1
3071,-1.061138559,1.467862606,-2.423096565,-1.766160527,-2.550354064,3.183731635,2.159775758,-2.915014402,2,0.93,2
3072,-2.354678558,1.082407568,2.535604178,-0.928644104,-4.099110757,2.467793031,-0.445722595,2.559642443,0,0.99,0
3073,-0.057175126,3.841415203,3.467338488,-3.051873677,-3.253936372,3.391792833,-1.206953064,3.180566456,0,1,0
3074,3.521995481,3.294237116,0.556677586,-4.975229601,-1.198349078,3.919545223,-1.475986588,2.871384413,0,0.95,0
3075,1.001926031,1.887951446,-2.611898693,-0.82772615,-1.377092418,2.950288556,3.36213442,-2.218468246,2,1,2
3076,-1.818359461,1.6014329,3.075098036,-0.07975669,2.140031445,-2.043190055,-0.524708057,-3.485150047,1,1,1
3077,2.678896887,3.015107878,0.952511173,-3.640542227,-1.113497145,2.910767602,-1.419822593,2.856120256,0,0.98,0
3078,0.953969513,1.859500242,0.797439318,-5.291898309,-2.576456925,4.020983445,-2.227580273,2.215502531,0,0.99,0
3079,0.911922623,1.764734537,2.130180401,-0.711690356,-1.627156784,1.997336724,0.501999263,2.743816555,0,1,0
3080,0.904642528,2.550490658,2.111302686,-3.667723411,2.423984645,-0.131386157,-2.035184771,-2.434917181,1,0.98,1
3081,-0.681245702,2.487771071,3.085037213,-1.936263746,1.728439282,-0.585987263,-0.923468527,-2.787313193,1,0.97,1
3082,-1.514530552,0.541482814,3.351528192,-1.08880952,2.644759464,-1.080220217,0.83701006,-4.948993518,1,1,1
3083,-0.393754411,1.955671071,3.411249875,-1.979798684,3.095532613,-1.092564204,-0.311469582,-4.216530776,1,1,1
3084,1.110097978,2.211071181,0.048750772,-2.454887658,3.462112759,-2.653894705,-4.629253818,-1.524708966,1,0.97,1
3085,-1.147834261,1.911464698,1.729031265,-1.597165624,-0.564232469,-0.658260342,-3.776652709,1.302960497,0,0.75,1
3086,2.845283896,3.421865625,0.071713827,-3.879105912,3.398984102,-1.196073913,-4.287158499,-0.86306737,1,0.99,1
3087,-1.882835232,2.344835514,3.126408344,-1.835074838,-2.951840653,1.640869788,-2.065585665,2.30875583,0,1,0
3088,1.943954306,3.575821951,1.612606489,-4.081866478,3.006938087,-0.065035986,-2.087260974,-2.647677089,1,1,1
3089,0.04533352,2.542638331,-3.285207086,-3.633262524,-2.806897709,4.747897842,2.35503936,-3.421487352,2,1,2
3090,1.244475991,2.417053613,1.448349774,-2.477605416,-0.357469327,1.284214164,-1.633346844,1.532644913,0,0.95,0
3091,-0.175451309,1.802178216,1.527402077,-1.581819381,-2.102398548,2.103260682,-0.358351113,1.677607338,0,0.98,0
3092,1.017038012,2.211490161,3.424349605,-3.815528761,3.486450738,0.066885369,-0.365613524,-4.171323404,1,0.97,1
3093,-1.926777948,2.423207203,3.596933472,-0.903953208,1.685099741,-1.978745715,-2.084523104,-2.436336035,1,0.99,1
3094,2.166798156,2.988344921,1.226215313,-3.817797115,3.102335226,-0.230374801,-2.127557471,-2.268677467,1,0.97,1
3095,-0.900964436,0.36718989,0.583580584,-3.707743678,-4.899156876,4.671218043,-1.074555298,3.203517371,0,0.97,0
3096,2.457182403,0.998664601,-0.157878198,0.358828882,1.409443082,-0.442610324,0.096333069,1.202385045,2,0.46,0
3097,0.728484509,3.035288588,1.765192166,-2.551873105,2.954248933,-1.381015479,-2.44678919,-2.55560828,1,1,1
3098,-5.652971667,1.519669879,5.429803554,1.181738798,-1.887041391,-1.152769422,-0.710060368,-1.31459821,1,0.86,1
3099,1.606145172,3.109332961,2.313788688,-3.037563127,-0.168708516,1.247078486,-2.440590339,2.226573656,0,1,0
3100,-0.223627145,2.929145298,1.951735786,-2.801424268,1.422591142,-0.716903132,-2.998381694,-1.546888023,1,0.98,1
3101,2.546855326,1.062925759,0.385590786,-3.268895871,3.215870404,0.154407915,-0.650782163,-2.479909222,1,1,1
3102,1.160644299,2.467474783,1.210719568,-2.794057907,2.46299244,-0.517971514,-1.798995597,-2.178468439,1,1,
3103,-2.500813557,3.169134479,3.266706736,-1.195925006,0.211046253,-1.526757611,-3.226392677,-1.135709525,1,0.99,1
3104,-1.930979878,3.092953966,3.816472485,-0.684783441,-1.199570197,-0.86839646,-3.633431132,2.253102014,0,1,0
3105,-1.668321608,2.835707753,-0.90175607,-2.90826306,-4.120016131,4.296284191,1.160970313,-1.487992217,2,1,2
3106,2.252128884,0.744414629,-1.973326181,-1.896248386,-0.118280959,3.022871467,3.078626899,-1.927657322,2,1,2
3107,-1.597486097,1.301731383,1.450506479,-1.721139697,-1.69718855,1.198443165,-1.109119506,-0.007201912,0,0.91,0
3108,2.109177859,1.899219181,1.123301509,-4.705923661,2.231556842,1.377425329,-0.957678327,-2.5005066,1,0.99,1
3109,-0.733605931,1.682407274,1.149620206,-0.47643475,3.017161755,-3.552104822,-3.7108947,-1.966865579,1,0.99,1
3110,-3.016202324,1.273876355,2.553286953,1.509889648,1.073548869,-3.0118623,-1.490692165,-2.063272529,1,0.98,1
